trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
Southbound_Standard_T21,10:45:00,10:45:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T21,10:47:01,10:47:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T21,10:47:58,10:47:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T21,10:49:19,10:49:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T21,10:51:00,10:51:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T21,10:51:39,10:51:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T21,10:54:03,10:54:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T21,10:55:00,10:55:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T21,10:55:20,10:55:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T21,10:55:51,10:55:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T21,10:56:15,10:56:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T21,10:58:00,10:58:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T22,11:00:00,11:00:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T22,11:02:01,11:02:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T22,11:02:58,11:02:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T22,11:04:19,11:04:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T22,11:06:00,11:06:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T22,11:06:39,11:06:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T22,11:09:03,11:09:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T22,11:10:00,11:10:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T22,11:10:20,11:10:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T22,11:10:51,11:10:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T22,11:11:15,11:11:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T22,11:13:00,11:13:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T23,11:15:00,11:15:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T23,11:17:01,11:17:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T23,11:17:58,11:17:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T23,11:19:19,11:19:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T23,11:21:00,11:21:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T23,11:21:39,11:21:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T23,11:24:03,11:24:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T23,11:25:00,11:25:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T23,11:25:20,11:25:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T23,11:25:51,11:25:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T23,11:26:15,11:26:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T23,11:28:00,11:28:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T24,11:30:00,11:30:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T24,11:32:01,11:32:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T24,11:32:58,11:32:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T24,11:34:19,11:34:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T24,11:36:00,11:36:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T24,11:36:39,11:36:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T24,11:39:03,11:39:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T24,11:40:00,11:40:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T24,11:40:20,11:40:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T24,11:40:51,11:40:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T24,11:41:15,11:41:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T24,11:43:00,11:43:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T25,11:45:00,11:45:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T25,11:47:01,11:47:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T25,11:47:58,11:47:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T25,11:49:19,11:49:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T25,11:51:00,11:51:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T25,11:51:39,11:51:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T25,11:54:03,11:54:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T25,11:55:00,11:55:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T25,11:55:20,11:55:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T25,11:55:51,11:55:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T25,11:56:15,11:56:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T25,11:58:00,11:58:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T26,12:00:00,12:00:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T26,12:02:01,12:02:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T26,12:02:58,12:02:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T26,12:04:19,12:04:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T26,12:06:00,12:06:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T26,12:06:39,12:06:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T26,12:09:03,12:09:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T26,12:10:00,12:10:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T26,12:10:20,12:10:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T26,12:10:51,12:10:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T26,12:11:15,12:11:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T26,12:13:00,12:13:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T27,12:15:00,12:15:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T27,12:17:01,12:17:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T27,12:17:58,12:17:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T27,12:19:19,12:19:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T27,12:21:00,12:21:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T27,12:21:39,12:21:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T27,12:24:03,12:24:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T27,12:25:00,12:25:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T27,12:25:20,12:25:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T27,12:25:51,12:25:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T27,12:26:15,12:26:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T27,12:28:00,12:28:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T28,12:30:00,12:30:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T28,12:32:01,12:32:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T28,12:32:58,12:32:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T28,12:34:19,12:34:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T28,12:36:00,12:36:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T28,12:36:39,12:36:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T28,12:39:03,12:39:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T28,12:40:00,12:40:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T28,12:40:20,12:40:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T28,12:40:51,12:40:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T28,12:41:15,12:41:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T28,12:43:00,12:43:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T29,12:45:00,12:45:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T29,12:47:01,12:47:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T29,12:47:58,12:47:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T29,12:49:19,12:49:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T29,12:51:00,12:51:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T29,12:51:39,12:51:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T29,12:54:03,12:54:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T29,12:55:00,12:55:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T29,12:55:20,12:55:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T29,12:55:51,12:55:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T29,12:56:15,12:56:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T29,12:58:00,12:58:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T30,13:00:00,13:00:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T30,13:02:01,13:02:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T30,13:02:58,13:02:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T30,13:04:19,13:04:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T30,13:06:00,13:06:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T30,13:06:39,13:06:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T30,13:09:03,13:09:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T30,13:10:00,13:10:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T30,13:10:20,13:10:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T30,13:10:51,13:10:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T30,13:11:15,13:11:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T30,13:13:00,13:13:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T31,13:15:00,13:15:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T31,13:17:01,13:17:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T31,13:17:58,13:17:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T31,13:19:19,13:19:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T31,13:21:00,13:21:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T31,13:21:39,13:21:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T31,13:24:03,13:24:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T31,13:25:00,13:25:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T31,13:25:20,13:25:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T31,13:25:51,13:25:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T31,13:26:15,13:26:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T31,13:28:00,13:28:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T32,13:30:00,13:30:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T32,13:32:01,13:32:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T32,13:32:58,13:32:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T32,13:34:19,13:34:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T32,13:36:00,13:36:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T32,13:36:39,13:36:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T32,13:39:03,13:39:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T32,13:40:00,13:40:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T32,13:40:20,13:40:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T32,13:40:51,13:40:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T32,13:41:15,13:41:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T32,13:43:00,13:43:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T33,13:45:00,13:45:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T33,13:47:01,13:47:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T33,13:47:58,13:47:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T33,13:49:19,13:49:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T33,13:51:00,13:51:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T33,13:51:39,13:51:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T33,13:54:03,13:54:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T33,13:55:00,13:55:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T33,13:55:20,13:55:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T33,13:55:51,13:55:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T33,13:56:15,13:56:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T33,13:58:00,13:58:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T34,14:00:00,14:00:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T34,14:02:01,14:02:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T34,14:02:58,14:02:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T34,14:04:19,14:04:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T34,14:06:00,14:06:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T34,14:06:39,14:06:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T34,14:09:03,14:09:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T34,14:10:00,14:10:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T34,14:10:20,14:10:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T34,14:10:51,14:10:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T34,14:11:15,14:11:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T34,14:13:00,14:13:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T35,14:15:00,14:15:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T35,14:17:01,14:17:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T35,14:17:58,14:17:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T35,14:19:19,14:19:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T35,14:21:00,14:21:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T35,14:21:39,14:21:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T35,14:24:03,14:24:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T35,14:25:00,14:25:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T35,14:25:20,14:25:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T35,14:25:51,14:25:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T35,14:26:15,14:26:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T35,14:28:00,14:28:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T36,14:30:00,14:30:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T36,14:32:01,14:32:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T36,14:32:58,14:32:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T36,14:34:19,14:34:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T36,14:36:00,14:36:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T36,14:36:39,14:36:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T36,14:39:03,14:39:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T36,14:40:00,14:40:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T36,14:40:20,14:40:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T36,14:40:51,14:40:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T36,14:41:15,14:41:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T36,14:43:00,14:43:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T37,14:45:00,14:45:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T37,14:47:01,14:47:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T37,14:47:58,14:47:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T37,14:49:19,14:49:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T37,14:51:00,14:51:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T37,14:51:39,14:51:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T37,14:54:03,14:54:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T37,14:55:00,14:55:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T37,14:55:20,14:55:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T37,14:55:51,14:55:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T37,14:56:15,14:56:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T37,14:58:00,14:58:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T38,15:00:00,15:00:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T38,15:02:01,15:02:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T38,15:02:58,15:02:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T38,15:04:19,15:04:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T38,15:06:00,15:06:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T38,15:06:39,15:06:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T38,15:09:03,15:09:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T38,15:10:00,15:10:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T38,15:10:20,15:10:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T38,15:10:51,15:10:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T38,15:11:15,15:11:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T38,15:13:00,15:13:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T39,15:15:00,15:15:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T39,15:17:01,15:17:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T39,15:17:58,15:17:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T39,15:19:19,15:19:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T39,15:21:00,15:21:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T39,15:21:39,15:21:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T39,15:24:03,15:24:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T39,15:25:00,15:25:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T39,15:25:20,15:25:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T39,15:25:51,15:25:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T39,15:26:15,15:26:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T39,15:28:00,15:28:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T40,15:30:00,15:30:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T40,15:32:01,15:32:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T40,15:32:58,15:32:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T40,15:34:19,15:34:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T40,15:36:00,15:36:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T40,15:36:39,15:36:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T40,15:39:03,15:39:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T40,15:40:00,15:40:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T40,15:40:20,15:40:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T40,15:40:51,15:40:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T40,15:41:15,15:41:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T40,15:43:00,15:43:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T41,15:45:00,15:45:00,15,1,Octagon Comfort Station,0,0,,,0,1
Southbound_Standard_T41,15:47:01,15:47:01,16,2,40 River Road (Manhattan Park),0,0,,,0.313,0
Southbound_Standard_T41,15:47:58,15:47:58,17,3,10 River Road (Manhattan Park),0,0,,,0.463,0
Southbound_Standard_T41,15:49:19,15:49:19,18,4,575 Main Street (Bread and Butter Market),0,0,,,0.673,0
Southbound_Standard_T41,15:51:00,15:51:00,19,5,543 Main Street (Good Shepherd Chapel),0,0,,,0.934,1
Southbound_Standard_T41,15:51:39,15:51:39,20,6,Subway Station East,0,0,,,1.052,0
Southbound_Standard_T41,15:54:03,15:54:03,21,7,Tramway Plaza East,0,0,,,1.49,0
Southbound_Standard_T41,15:55:00,15:55:00,22,8,Ferry Landing,0,0,,,1.663,1
Southbound_Standard_T41,15:55:20,15:55:20,23,9,Sportspark (East Entrance),0,0,,,1.751,0
Southbound_Standard_T41,15:55:51,15:55:51,24,10,Cornell Tech (East Loop Road),0,0,,,1.892,0
Southbound_Standard_T41,15:56:15,15:56:15,25,11,Southpoint Park,0,0,,,1.998,0
Southbound_Standard_T41,15:58:00,15:58:00,3,12,,0,0,,,2.472,1
Southbound_Standard_T42,16:00:00,16:00:00,15,1,Octagon Comfort Station,0,0,,,0,1
